lat_grid,lon_grid,hour,crime_count
33.77,-118.25,7,5
33.77,-118.25,8,15
33.77,-118.25,9,12
33.77,-118.25,10,12
33.77,-118.25,11,8
33.77,-118.25,12,17
33.77,-118.25,13,8
33.77,-118.25,14,9
33.77,-118.25,15,10
33.77,-118.25,16,15
33.77,-118.25,17,20
33.77,-118.25,18,19
33.77,-118.25,19,16
33.77,-118.25,20,18
33.77,-118.25,21,8
33.77,-118.25,22,17
33.77,-118.25,23,7
33.77,-118.24000000000001,9,1
33.77,-118.24000000000001,17,1
33.78,-118.31,0,40
33.78,-118.31,1,29
33.78,-118.31,2,33
33.78,-118.31,3,26
33.78,-118.31,4,15
33.78,-118.31,5,15
33.78,-118.31,6,20
33.78,-118.31,7,27
33.78,-118.31,8,26
33.78,-118.31,9,32
33.78,-118.31,10,31
33.78,-118.31,11,39
33.78,-118.31,12,61
33.78,-118.31,13,44
33.78,-118.31,14,44
33.78,-118.31,15,47
33.78,-118.31,16,37
33.78,-118.31,17,45
33.78,-118.31,18,65
33.78,-118.31,19,54
33.78,-118.31,20,61
33.78,-118.31,21,52
33.78,-118.31,22,51
33.78,-118.31,23,49
33.78,-118.3,0,20
33.78,-118.3,1,10
33.78,-118.3,2,13
33.78,-118.3,3,19
33.78,-118.3,4,5
33.78,-118.3,5,10
33.78,-118.3,6,19
33.78,-118.3,7,34
33.78,-118.3,8,22
33.78,-118.3,9,22
33.78,-118.3,10,35
33.78,-118.3,11,14
33.78,-118.3,12,33
33.78,-118.3,13,23
33.78,-118.3,14,37
33.78,-118.3,15,33
33.78,-118.3,16,41
33.78,-118.3,17,22
33.78,-118.3,18,42
33.78,-118.3,19,37
33.78,-118.3,20,30
33.78,-118.3,21,29
33.78,-118.3,22,15
33.78,-118.3,23,27
33.78,-118.29,0,8
33.78,-118.29,1,7
33.78,-118.29,2,2
33.78,-118.29,3,4
33.78,-118.29,4,2
33.78,-118.29,5,1
33.78,-118.29,6,2
33.78,-118.29,7,3
33.78,-118.29,8,8
33.78,-118.29,9,5
33.78,-118.29,10,6
33.78,-118.29,11,7
33.78,-118.29,12,11
33.78,-118.29,13,10
33.78,-118.29,14,19
33.78,-118.29,15,10
33.78,-118.29,16,5
33.78,-118.29,17,12
33.78,-118.29,18,9
33.78,-118.29,19,11
33.78,-118.29,20,15
33.78,-118.29,21,11
33.78,-118.29,22,8
33.78,-118.29,23,4
33.78,-118.28,0,55
33.78,-118.28,1,51
33.78,-118.28,2,39
33.78,-118.28,3,30
33.78,-118.28,4,21
33.78,-118.28,5,21
33.78,-118.28,6,39
33.78,-118.28,7,35
33.78,-118.28,8,37
33.78,-118.28,9,43
33.78,-118.28,10,47
33.78,-118.28,11,47
33.78,-118.28,12,73
33.78,-118.28,13,49
33.78,-118.28,14,34
33.78,-118.28,15,58
33.78,-118.28,16,69
33.78,-118.28,17,77
33.78,-118.28,18,84
33.78,-118.28,19,77
33.78,-118.28,20,94
33.78,-118.28,21,104
33.78,-118.28,22,66
33.78,-118.28,23,62
33.78,-118.27,0,64
33.78,-118.27,1,48
33.78,-118.27,2,27
33.78,-118.27,3,41
33.78,-118.27,4,34
33.78,-118.27,5,22
33.78,-118.27,6,41
33.78,-118.27,7,47
33.78,-118.27,8,58
33.78,-118.27,9,63
33.78,-118.27,10,63
33.78,-118.27,11,70
33.78,-118.27,12,107
33.78,-118.27,13,75
33.78,-118.27,14,79
33.78,-118.27,15,80
33.78,-118.27,16,88
33.78,-118.27,17,93
33.78,-118.27,18,90
33.78,-118.27,19,100
33.78,-118.27,20,125
33.78,-118.27,21,106
33.78,-118.27,22,77
33.78,-118.27,23,84
33.78,-118.26,0,36
33.78,-118.26,1,26
33.78,-118.26,2,24
33.78,-118.26,3,24
33.78,-118.26,4,19
33.78,-118.26,5,18
33.78,-118.26,6,22
33.78,-118.26,7,17
33.78,-118.26,8,34
33.78,-118.26,9,33
33.78,-118.26,10,52
33.78,-118.26,11,45
33.78,-118.26,12,53
33.78,-118.26,13,46
33.78,-118.26,14,44
33.78,-118.26,15,46
33.78,-118.26,16,44
33.78,-118.26,17,59
33.78,-118.26,18,44
33.78,-118.26,19,40
33.78,-118.26,20,62
33.78,-118.26,21,59
33.78,-118.26,22,52
33.78,-118.26,23,65
33.78,-118.25,0,43
33.78,-118.25,1,42
33.78,-118.25,2,29
33.78,-118.25,3,25
33.78,-118.25,4,15
33.78,-118.25,5,22
33.78,-118.25,6,19
33.78,-118.25,7,17
33.78,-118.25,8,33
33.78,-118.25,9,31
33.78,-118.25,10,37
33.78,-118.25,11,25
33.78,-118.25,12,69
33.78,-118.25,13,43
33.78,-118.25,14,45
33.78,-118.25,15,40
33.78,-118.25,16,34
33.78,-118.25,17,62
33.78,-118.25,18,39
33.78,-118.25,19,42
33.78,-118.25,20,47
33.78,-118.25,21,43
33.78,-118.25,22,28
33.78,-118.25,23,51
33.78,-118.24000000000001,0,13
33.78,-118.24000000000001,1,7
33.78,-118.24000000000001,2,4
33.78,-118.24000000000001,3,5
33.78,-118.24000000000001,4,2
33.78,-118.24000000000001,5,5
33.78,-118.24000000000001,6,4
33.78,-118.24000000000001,7,4
33.78,-118.24000000000001,8,8
33.78,-118.24000000000001,9,8
33.78,-118.24000000000001,10,12
33.78,-118.24000000000001,11,7
33.78,-118.24000000000001,12,14
33.78,-118.24000000000001,13,11
33.78,-118.24000000000001,14,12
33.78,-118.24000000000001,15,12
33.78,-118.24000000000001,16,12
33.78,-118.24000000000001,17,10
33.78,-118.24000000000001,18,10
33.78,-118.24000000000001,19,6
33.78,-118.24000000000001,20,5
33.78,-118.24000000000001,21,7
33.78,-118.24000000000001,22,6
33.78,-118.24000000000001,23,1
33.78,-118.23,0,5
33.78,-118.23,1,2
33.78,-118.23,2,1
33.78,-118.23,3,4
33.78,-118.23,4,2
33.78,-118.23,5,4
33.78,-118.23,6,2
33.78,-118.23,7,1
33.78,-118.23,8,1
33.78,-118.23,10,3
33.78,-118.23,11,2
33.78,-118.23,13,2
33.78,-118.23,14,2
33.78,-118.23,15,2
33.78,-118.23,16,2
33.78,-118.23,17,6
33.78,-118.23,18,7
33.78,-118.23,19,3
33.78,-118.23,20,4
33.78,-118.23,21,3
33.78,-118.23,22,3
33.78,-118.23,23,2
33.79,-118.31,0,38
33.79,-118.31,1,29
33.79,-118.31,2,31
33.79,-118.31,3,18
33.79,-118.31,4,19
33.79,-118.31,5,30
33.79,-118.31,6,18
33.79,-118.31,7,22
33.79,-118.31,8,30
33.79,-118.31,9,29
33.79,-118.31,10,34
33.79,-118.31,11,47
33.79,-118.31,12,55
33.79,-118.31,13,45
33.79,-118.31,14,43
33.79,-118.31,15,53
33.79,-118.31,16,61
33.79,-118.31,17,69
33.79,-118.31,18,56
33.79,-118.31,19,57
33.79,-118.31,20,60
33.79,-118.31,21,65
33.79,-118.31,22,33
33.79,-118.31,23,39
33.79,-118.3,0,57
33.79,-118.3,1,37
33.79,-118.3,2,32
33.79,-118.3,3,31
33.79,-118.3,4,23
33.79,-118.3,5,18
33.79,-118.3,6,32
33.79,-118.3,7,40
33.79,-118.3,8,54
33.79,-118.3,9,46
33.79,-118.3,10,48
33.79,-118.3,11,49
33.79,-118.3,12,74
33.79,-118.3,13,47
33.79,-118.3,14,59
33.79,-118.3,15,58
33.79,-118.3,16,78
33.79,-118.3,17,61
33.79,-118.3,18,81
33.79,-118.3,19,60
33.79,-118.3,20,75
33.79,-118.3,21,48
33.79,-118.3,22,64
33.79,-118.3,23,53
33.79,-118.29,0,12
33.79,-118.29,1,17
33.79,-118.29,2,15
33.79,-118.29,3,11
33.79,-118.29,4,13
33.79,-118.29,5,12
33.79,-118.29,6,24
33.79,-118.29,7,9
33.79,-118.29,8,17
33.79,-118.29,9,15
33.79,-118.29,10,18
33.79,-118.29,11,19
33.79,-118.29,12,32
33.79,-118.29,13,30
33.79,-118.29,14,21
33.79,-118.29,15,24
33.79,-118.29,16,15
33.79,-118.29,17,23
33.79,-118.29,18,32
33.79,-118.29,19,34
33.79,-118.29,20,28
33.79,-118.29,21,20
33.79,-118.29,22,19
33.79,-118.29,23,16
33.79,-118.28,0,31
33.79,-118.28,1,43
33.79,-118.28,2,17
33.79,-118.28,3,32
33.79,-118.28,4,9
33.79,-118.28,5,12
33.79,-118.28,6,17
33.79,-118.28,7,26
33.79,-118.28,8,30
33.79,-118.28,9,22
33.79,-118.28,10,46
33.79,-118.28,11,39
33.79,-118.28,12,51
33.79,-118.28,13,30
33.79,-118.28,14,31
33.79,-118.28,15,46
33.79,-118.28,16,26
33.79,-118.28,17,55
33.79,-118.28,18,48
33.79,-118.28,19,38
33.79,-118.28,20,38
33.79,-118.28,21,49
33.79,-118.28,22,48
33.79,-118.28,23,38
33.79,-118.27,0,34
33.79,-118.27,1,31
33.79,-118.27,2,24
33.79,-118.27,3,29
33.79,-118.27,4,17
33.79,-118.27,5,11
33.79,-118.27,6,29
33.79,-118.27,7,18
33.79,-118.27,8,27
33.79,-118.27,9,72
33.79,-118.27,10,81
33.79,-118.27,11,61
33.79,-118.27,12,97
33.79,-118.27,13,63
33.79,-118.27,14,84
33.79,-118.27,15,81
33.79,-118.27,16,59
33.79,-118.27,17,88
33.79,-118.27,18,89
33.79,-118.27,19,77
33.79,-118.27,20,89
33.79,-118.27,21,87
33.79,-118.27,22,51
33.79,-118.27,23,37
33.79,-118.26,0,15
33.79,-118.26,1,7
33.79,-118.26,2,3
33.79,-118.26,3,4
33.79,-118.26,4,2
33.79,-118.26,5,3
33.79,-118.26,6,11
33.79,-118.26,7,9
33.79,-118.26,8,13
33.79,-118.26,9,15
33.79,-118.26,10,15
33.79,-118.26,11,11
33.79,-118.26,12,18
33.79,-118.26,13,7
33.79,-118.26,14,9
33.79,-118.26,15,12
33.79,-118.26,16,6
33.79,-118.26,17,21
33.79,-118.26,18,20
33.79,-118.26,19,10
33.79,-118.26,20,9
33.79,-118.26,21,11
33.79,-118.26,22,7
33.79,-118.26,23,11
33.79,-118.25,0,17
33.79,-118.25,1,19
33.79,-118.25,2,11
33.79,-118.25,3,16
33.79,-118.25,4,7
33.79,-118.25,5,6
33.79,-118.25,6,7
33.79,-118.25,7,10
33.79,-118.25,8,22
33.79,-118.25,9,13
33.79,-118.25,10,23
33.79,-118.25,11,16
33.79,-118.25,12,31
33.79,-118.25,13,16
33.79,-118.25,14,16
33.79,-118.25,15,17
33.79,-118.25,16,25
33.79,-118.25,17,20
33.79,-118.25,18,18
33.79,-118.25,19,13
33.79,-118.25,20,15
33.79,-118.25,21,19
33.79,-118.25,22,32
33.79,-118.25,23,18
33.79,-118.24000000000001,0,11
33.79,-118.24000000000001,1,2
33.79,-118.24000000000001,2,2
33.79,-118.24000000000001,3,9
33.79,-118.24000000000001,4,2
33.79,-118.24000000000001,5,3
33.79,-118.24000000000001,6,3
33.79,-118.24000000000001,7,3
33.79,-118.24000000000001,8,3
33.79,-118.24000000000001,9,3
33.79,-118.24000000000001,10,6
33.79,-118.24000000000001,11,3
33.79,-118.24000000000001,12,10
33.79,-118.24000000000001,13,3
33.79,-118.24000000000001,14,3
33.79,-118.24000000000001,15,14
33.79,-118.24000000000001,16,9
33.79,-118.24000000000001,17,13
33.79,-118.24000000000001,18,7
33.79,-118.24000000000001,19,10
33.79,-118.24000000000001,20,6
33.79,-118.24000000000001,21,2
33.79,-118.24000000000001,22,6
33.79,-118.24000000000001,23,4
33.79,-118.23,0,4
33.79,-118.23,1,1
33.79,-118.23,3,1
33.79,-118.23,4,2
33.79,-118.23,6,1
33.79,-118.23,7,8
33.79,-118.23,8,5
33.79,-118.23,9,5
33.79,-118.23,10,2
33.79,-118.23,11,1
33.79,-118.23,12,2
33.79,-118.23,14,6
33.79,-118.23,15,1
33.79,-118.23,16,2
33.79,-118.23,17,1
33.79,-118.23,19,1
33.79,-118.23,22,1
33.8,-118.31,0,18
33.8,-118.31,1,10
33.8,-118.31,2,2
33.8,-118.31,3,12
33.8,-118.31,4,3
33.8,-118.31,5,5
33.8,-118.31,6,7
33.8,-118.31,7,4
33.8,-118.31,8,19
33.8,-118.31,9,11
33.8,-118.31,10,11
33.8,-118.31,11,21
33.8,-118.31,12,18
33.8,-118.31,13,11
33.8,-118.31,14,17
33.8,-118.31,15,32
33.8,-118.31,16,18
33.8,-118.31,17,15
33.8,-118.31,18,20
33.8,-118.31,19,16
33.8,-118.31,20,19
33.8,-118.31,21,15
33.8,-118.31,22,13
33.8,-118.31,23,10
33.8,-118.3,1,1
33.8,-118.3,4,1
33.8,-118.3,7,1
33.8,-118.3,10,1
33.8,-118.3,11,2
33.8,-118.3,12,2
33.8,-118.3,13,2
33.8,-118.3,14,2
33.8,-118.3,15,2
33.8,-118.3,16,6
33.8,-118.3,17,4
33.8,-118.3,18,1
33.8,-118.3,21,1
33.8,-118.3,22,1
33.8,-118.3,23,1
33.8,-118.27,0,4
33.8,-118.27,1,6
33.8,-118.27,2,1
33.8,-118.27,3,6
33.8,-118.27,4,3
33.8,-118.27,5,3
33.8,-118.27,6,3
33.8,-118.27,7,5
33.8,-118.27,8,5
33.8,-118.27,9,10
33.8,-118.27,10,4
33.8,-118.27,11,14
33.8,-118.27,12,8
33.8,-118.27,13,10
33.8,-118.27,14,8
33.8,-118.27,15,10
33.8,-118.27,16,8
33.8,-118.27,17,9
33.8,-118.27,18,9
33.8,-118.27,19,11
33.8,-118.27,20,10
33.8,-118.27,21,11
33.8,-118.27,22,8
33.8,-118.27,23,4
33.8,-118.26,0,3
33.8,-118.26,1,2
33.8,-118.26,2,1
33.8,-118.26,3,2
33.8,-118.26,5,1
33.8,-118.26,6,1
33.8,-118.26,7,1
33.8,-118.26,9,1
33.8,-118.26,10,1
33.8,-118.26,11,1
33.8,-118.26,13,2
33.8,-118.26,15,1
33.8,-118.26,17,1
33.8,-118.26,18,3
33.8,-118.26,19,2
33.8,-118.26,20,1
33.8,-118.26,23,1
33.8,-118.25,3,1
33.8,-118.23,1,1
33.8,-118.23,3,1
33.8,-118.23,11,1
33.8,-118.23,13,4
33.8,-118.23,14,4
33.8,-118.23,18,1
33.8,-118.23,22,1
33.8,-118.23,23,1
33.81,-118.31,0,32
33.81,-118.31,1,27
33.81,-118.31,2,18
33.81,-118.31,3,20
33.81,-118.31,4,18
33.81,-118.31,5,10
33.81,-118.31,6,11
33.81,-118.31,7,20
33.81,-118.31,8,20
33.81,-118.31,9,17
33.81,-118.31,10,19
33.81,-118.31,11,27
33.81,-118.31,12,41
33.81,-118.31,13,19
33.81,-118.31,14,20
33.81,-118.31,15,22
33.81,-118.31,16,27
33.81,-118.31,17,32
33.81,-118.31,18,31
33.81,-118.31,19,28
33.81,-118.31,20,20
33.81,-118.31,21,33
33.81,-118.31,22,25
33.81,-118.31,23,32
33.81,-118.3,0,5
33.81,-118.3,1,3
33.81,-118.3,2,2
33.81,-118.3,3,1
33.81,-118.3,4,4
33.81,-118.3,6,2
33.81,-118.3,8,3
33.81,-118.3,9,1
33.81,-118.3,10,2
33.81,-118.3,11,3
33.81,-118.3,12,4
33.81,-118.3,13,5
33.81,-118.3,14,4
33.81,-118.3,15,3
33.81,-118.3,16,5
33.81,-118.3,17,2
33.81,-118.3,18,3
33.81,-118.3,19,3
33.81,-118.3,20,6
33.81,-118.3,21,1
33.81,-118.3,22,7
33.81,-118.3,23,3
33.82,-118.31,0,50
33.82,-118.31,1,26
33.82,-118.31,2,17
33.82,-118.31,3,26
33.82,-118.31,4,12
33.82,-118.31,5,14
33.82,-118.31,6,22
33.82,-118.31,7,19
33.82,-118.31,8,31
33.82,-118.31,9,21
33.82,-118.31,10,49
33.82,-118.31,11,31
33.82,-118.31,12,46
33.82,-118.31,13,35
33.82,-118.31,14,32
33.82,-118.31,15,44
33.82,-118.31,16,33
33.82,-118.31,17,58
33.82,-118.31,18,62
33.82,-118.31,19,48
33.82,-118.31,20,57
33.82,-118.31,21,67
33.82,-118.31,22,49
33.82,-118.31,23,38
33.82,-118.3,0,2
33.82,-118.3,1,5
33.82,-118.3,2,2
33.82,-118.3,3,3
33.82,-118.3,4,3
33.82,-118.3,5,2
33.82,-118.3,6,2
33.82,-118.3,7,4
33.82,-118.3,8,6
33.82,-118.3,9,2
33.82,-118.3,10,5
33.82,-118.3,11,4
33.82,-118.3,12,8
33.82,-118.3,13,2
33.82,-118.3,14,1
33.82,-118.3,15,6
33.82,-118.3,17,5
33.82,-118.3,18,6
33.82,-118.3,19,11
33.82,-118.3,20,4
33.82,-118.3,21,6
33.82,-118.3,22,8
33.82,-118.3,23,3
33.82,-118.23,0,1
33.82,-118.23,19,1
33.82,-118.23,22,1
33.83,-118.31,0,23
33.83,-118.31,1,16
33.83,-118.31,2,26
33.83,-118.31,3,16
33.83,-118.31,4,30
33.83,-118.31,5,16
33.83,-118.31,6,10
33.83,-118.31,7,16
33.83,-118.31,8,20
33.83,-118.31,9,21
33.83,-118.31,10,34
33.83,-118.31,11,38
33.83,-118.31,12,38
33.83,-118.31,13,27
33.83,-118.31,14,29
33.83,-118.31,15,38
33.83,-118.31,16,38
33.83,-118.31,17,37
33.83,-118.31,18,44
33.83,-118.31,19,39
33.83,-118.31,20,51
33.83,-118.31,21,50
33.83,-118.31,22,33
33.83,-118.31,23,26
33.83,-118.3,0,4
33.83,-118.3,1,6
33.83,-118.3,2,2
33.83,-118.3,3,4
33.83,-118.3,4,5
33.83,-118.3,5,3
33.83,-118.3,6,3
33.83,-118.3,7,3
33.83,-118.3,8,2
33.83,-118.3,9,3
33.83,-118.3,10,2
33.83,-118.3,11,2
33.83,-118.3,12,10
33.83,-118.3,13,1
33.83,-118.3,14,6
33.83,-118.3,15,4
33.83,-118.3,16,4
33.83,-118.3,17,3
33.83,-118.3,18,7
33.83,-118.3,19,9
33.83,-118.3,20,8
33.83,-118.3,21,1
33.83,-118.3,22,7
33.83,-118.3,23,4
33.84,-118.31,0,41
33.84,-118.31,1,22
33.84,-118.31,2,14
33.84,-118.31,3,12
33.84,-118.31,4,13
33.84,-118.31,5,8
33.84,-118.31,6,25
33.84,-118.31,7,17
33.84,-118.31,8,28
33.84,-118.31,9,24
33.84,-118.31,10,17
33.84,-118.31,11,31
33.84,-118.31,12,31
33.84,-118.31,13,31
33.84,-118.31,14,34
33.84,-118.31,15,35
33.84,-118.31,16,30
33.84,-118.31,17,27
33.84,-118.31,18,59
33.84,-118.31,19,38
33.84,-118.31,20,59
33.84,-118.31,21,52
33.84,-118.31,22,40
33.84,-118.31,23,48
33.84,-118.3,0,3
33.84,-118.3,1,5
33.84,-118.3,2,5
33.84,-118.3,3,3
33.84,-118.3,5,3
33.84,-118.3,6,6
33.84,-118.3,7,2
33.84,-118.3,8,6
33.84,-118.3,9,4
33.84,-118.3,10,5
33.84,-118.3,11,5
33.84,-118.3,12,7
33.84,-118.3,13,2
33.84,-118.3,14,4
33.84,-118.3,15,1
33.84,-118.3,16,4
33.84,-118.3,17,5
33.84,-118.3,18,12
33.84,-118.3,19,8
33.84,-118.3,20,2
33.84,-118.3,21,2
33.84,-118.3,22,3
33.84,-118.3,23,4
33.84,-118.29,8,1
33.85,-118.31,0,13
33.85,-118.31,1,6
33.85,-118.31,2,1
33.85,-118.31,3,9
33.85,-118.31,4,8
33.85,-118.31,5,6
33.85,-118.31,6,5
33.85,-118.31,7,15
33.85,-118.31,8,8
33.85,-118.31,9,15
33.85,-118.31,10,15
33.85,-118.31,11,18
33.85,-118.31,12,29
33.85,-118.31,13,20
33.85,-118.31,14,23
33.85,-118.31,15,24
33.85,-118.31,16,9
33.85,-118.31,17,22
33.85,-118.31,18,27
33.85,-118.31,19,12
33.85,-118.31,20,20
33.85,-118.31,21,17
33.85,-118.31,22,8
33.85,-118.31,23,8
33.85,-118.3,0,16
33.85,-118.3,1,10
33.85,-118.3,2,9
33.85,-118.3,3,9
33.85,-118.3,4,8
33.85,-118.3,5,12
33.85,-118.3,6,14
33.85,-118.3,7,30
33.85,-118.3,8,27
33.85,-118.3,9,34
33.85,-118.3,10,40
33.85,-118.3,11,29
33.85,-118.3,12,55
33.85,-118.3,13,44
33.85,-118.3,14,49
33.85,-118.3,15,36
33.85,-118.3,16,50
33.85,-118.3,17,61
33.85,-118.3,18,37
33.85,-118.3,19,58
33.85,-118.3,20,35
33.85,-118.3,21,47
33.85,-118.3,22,42
33.85,-118.3,23,18
33.85,-118.29,6,1
33.85,-118.29,7,1
33.85,-118.29,10,1
33.85,-118.29,11,1
33.85,-118.29,13,2
33.85,-118.29,15,2
33.85,-118.29,17,1
33.85,-118.29,18,1
33.85,-118.29,20,1
33.85,-118.29,22,2
33.86,-118.31,0,1
33.86,-118.31,1,5
33.86,-118.31,2,2
33.86,-118.31,4,1
33.86,-118.31,5,7
33.86,-118.31,8,3
33.86,-118.31,9,4
33.86,-118.31,10,5
33.86,-118.31,11,7
33.86,-118.31,12,10
33.86,-118.31,13,2
33.86,-118.31,14,7
33.86,-118.31,15,6
33.86,-118.31,16,5
33.86,-118.31,17,3
33.86,-118.31,18,6
33.86,-118.31,19,4
33.86,-118.31,20,4
33.86,-118.31,21,10
33.86,-118.31,22,7
33.86,-118.31,23,8
33.86,-118.3,0,19
33.86,-118.3,1,17
33.86,-118.3,2,19
33.86,-118.3,3,10
33.86,-118.3,4,12
33.86,-118.3,5,16
33.86,-118.3,6,13
33.86,-118.3,7,14
33.86,-118.3,8,15
33.86,-118.3,9,17
33.86,-118.3,10,30
33.86,-118.3,11,18
33.86,-118.3,12,25
33.86,-118.3,13,21
33.86,-118.3,14,21
33.86,-118.3,15,34
33.86,-118.3,16,30
33.86,-118.3,17,26
33.86,-118.3,18,23
33.86,-118.3,19,16
33.86,-118.3,20,24
33.86,-118.3,21,20
33.86,-118.3,22,25
33.86,-118.3,23,17
33.86,-118.29,0,8
33.86,-118.29,1,3
33.86,-118.29,2,7
33.86,-118.29,3,9
33.86,-118.29,4,6
33.86,-118.29,5,9
33.86,-118.29,6,9
33.86,-118.29,7,20
33.86,-118.29,8,26
33.86,-118.29,9,18
33.86,-118.29,10,21
33.86,-118.29,11,27
33.86,-118.29,12,33
33.86,-118.29,13,26
33.86,-118.29,14,25
33.86,-118.29,15,24
33.86,-118.29,16,19
33.86,-118.29,17,25
33.86,-118.29,18,26
33.86,-118.29,19,20
33.86,-118.29,20,13
33.86,-118.29,21,5
33.86,-118.29,22,12
33.86,-118.29,23,8
33.87,-118.3,0,5
33.87,-118.3,1,2
33.87,-118.3,2,4
33.87,-118.3,3,5
33.87,-118.3,4,2
33.87,-118.3,5,1
33.87,-118.3,6,2
33.87,-118.3,7,2
33.87,-118.3,9,1
33.87,-118.3,10,3
33.87,-118.3,11,4
33.87,-118.3,12,7
33.87,-118.3,13,7
33.87,-118.3,14,7
33.87,-118.3,15,4
33.87,-118.3,16,4
33.87,-118.3,17,2
33.87,-118.3,18,3
33.87,-118.3,19,5
33.87,-118.3,20,8
33.87,-118.3,21,7
33.87,-118.3,22,8
33.87,-118.3,23,7
33.87,-118.29,0,13
33.87,-118.29,1,8
33.87,-118.29,2,7
33.87,-118.29,3,6
33.87,-118.29,4,8
33.87,-118.29,5,5
33.87,-118.29,6,8
33.87,-118.29,7,15
33.87,-118.29,8,11
33.87,-118.29,9,7
33.87,-118.29,10,12
33.87,-118.29,11,10
33.87,-118.29,12,22
33.87,-118.29,13,11
33.87,-118.29,14,6
33.87,-118.29,15,10
33.87,-118.29,16,12
33.87,-118.29,17,12
33.87,-118.29,18,25
33.87,-118.29,19,14
33.87,-118.29,20,17
33.87,-118.29,21,11
33.87,-118.29,22,14
33.87,-118.29,23,14
33.88,-118.3,0,12
33.88,-118.3,1,12
33.88,-118.3,2,9
33.88,-118.3,3,7
33.88,-118.3,4,6
33.88,-118.3,5,5
33.88,-118.3,6,7
33.88,-118.3,7,10
33.88,-118.3,8,15
33.88,-118.3,9,7
33.88,-118.3,10,13
33.88,-118.3,11,11
33.88,-118.3,12,14
33.88,-118.3,13,16
33.88,-118.3,14,13
33.88,-118.3,15,12
33.88,-118.3,16,8
33.88,-118.3,17,13
33.88,-118.3,18,21
33.88,-118.3,19,12
33.88,-118.3,20,23
33.88,-118.3,21,17
33.88,-118.3,22,12
33.88,-118.3,23,14
33.88,-118.29,0,42
33.88,-118.29,1,22
33.88,-118.29,2,25
33.88,-118.29,3,17
33.88,-118.29,4,17
33.88,-118.29,5,15
33.88,-118.29,6,15
33.88,-118.29,7,9
33.88,-118.29,8,28
33.88,-118.29,9,20
33.88,-118.29,10,25
33.88,-118.29,11,27
33.88,-118.29,12,40
33.88,-118.29,13,27
33.88,-118.29,14,32
33.88,-118.29,15,32
33.88,-118.29,16,28
33.88,-118.29,17,32
33.88,-118.29,18,38
33.88,-118.29,19,36
33.88,-118.29,20,45
33.88,-118.29,21,42
33.88,-118.29,22,32
33.88,-118.29,23,31
33.89,-118.3,0,6
33.89,-118.3,1,2
33.89,-118.3,2,4
33.89,-118.3,5,1
33.89,-118.3,6,4
33.89,-118.3,7,2
33.89,-118.3,8,2
33.89,-118.3,9,3
33.89,-118.3,10,4
33.89,-118.3,11,5
33.89,-118.3,12,7
33.89,-118.3,13,2
33.89,-118.3,14,2
33.89,-118.3,15,5
33.89,-118.3,16,3
33.89,-118.3,17,2
33.89,-118.3,18,6
33.89,-118.3,19,5
33.89,-118.3,20,1
33.89,-118.3,21,4
33.89,-118.3,22,5
33.89,-118.3,23,6
33.89,-118.29,0,19
33.89,-118.29,1,14
33.89,-118.29,2,12
33.89,-118.29,3,11
33.89,-118.29,4,10
33.89,-118.29,5,7
33.89,-118.29,6,11
33.89,-118.29,7,9
33.89,-118.29,8,19
33.89,-118.29,9,21
33.89,-118.29,10,20
33.89,-118.29,11,20
33.89,-118.29,12,35
33.89,-118.29,13,20
33.89,-118.29,14,25
33.89,-118.29,15,26
33.89,-118.29,16,28
33.89,-118.29,17,30
33.89,-118.29,18,35
33.89,-118.29,19,32
33.89,-118.29,20,28
33.89,-118.29,21,27
33.89,-118.29,22,24
33.89,-118.29,23,25
33.9,-118.3,0,8
33.9,-118.3,1,6
33.9,-118.3,2,9
33.9,-118.3,3,4
33.9,-118.3,4,8
33.9,-118.3,5,6
33.9,-118.3,6,2
33.9,-118.3,7,5
33.9,-118.3,8,4
33.9,-118.3,9,3
33.9,-118.3,10,4
33.9,-118.3,11,9
33.9,-118.3,12,11
33.9,-118.3,13,7
33.9,-118.3,14,4
33.9,-118.3,15,3
33.9,-118.3,16,4
33.9,-118.3,17,13
33.9,-118.3,18,12
33.9,-118.3,19,11
33.9,-118.3,20,5
33.9,-118.3,21,13
33.9,-118.3,22,15
33.9,-118.3,23,11
33.9,-118.29,0,19
33.9,-118.29,1,17
33.9,-118.29,2,21
33.9,-118.29,3,13
33.9,-118.29,4,16
33.9,-118.29,5,14
33.9,-118.29,6,13
33.9,-118.29,7,19
33.9,-118.29,8,13
33.9,-118.29,9,11
33.9,-118.29,10,12
33.9,-118.29,11,24
33.9,-118.29,12,31
33.9,-118.29,13,21
33.9,-118.29,14,21
33.9,-118.29,15,30
33.9,-118.29,16,25
33.9,-118.29,17,39
33.9,-118.29,18,32
33.9,-118.29,19,25
33.9,-118.29,20,33
33.9,-118.29,21,18
33.9,-118.29,22,34
33.9,-118.29,23,31
33.910000000000004,-118.43,3,1
33.910000000000004,-118.43,8,1
33.910000000000004,-118.43,11,2
33.910000000000004,-118.43,12,2
33.910000000000004,-118.43,14,1
33.910000000000004,-118.43,17,2
33.910000000000004,-118.43,18,1
33.910000000000004,-118.3,0,17
33.910000000000004,-118.3,1,5
33.910000000000004,-118.3,2,3
33.910000000000004,-118.3,3,9
33.910000000000004,-118.3,4,15
33.910000000000004,-118.3,5,2
33.910000000000004,-118.3,6,6
33.910000000000004,-118.3,7,5
33.910000000000004,-118.3,8,9
